Date,Date
A2714514V,Financial and insurance services (K) ;  Total factor income: Current prices ;
A2714516X,"Rental, hiring and real estate services (L) ;  Total compensation of employees: Current prices ;"
A2714517A,"Rental, hiring and real estate services (L) ;  Gross operating surplus and gross mixed income: Current prices ;"
A2714518C,"Rental, hiring and real estate services (L) ;  Total factor income: Current prices ;"
A2714520R,"Professional, scientific and technical services (M) ;  Total compensation of employees: Current prices ;"
A2714521T,"Professional, scientific and technical services (M) ;  Gross operating surplus and gross mixed income: Current prices ;"
A2714522V,"Professional, scientific and technical services (M) ;  Total factor income: Current prices ;"
A2714524X,Administrative and support services (N) ;  Total compensation of employees: Current prices ;
A2714525A,Administrative and support services (N) ;  Gross operating surplus and gross mixed income: Current prices ;
A2714526C,Administrative and support services (N) ;  Total factor income: Current prices ;
A2714528J,Public administration and safety (O) ;  Total compensation of employees: Current prices ;
A2714529K,Public administration and safety (O) ;  Gross operating surplus and gross mixed income: Current prices ;
A2714530V,Public administration and safety (O) ;  Total factor income: Current prices ;
A2714532X,Education and training (P) ;  Total compensation of employees: Current prices ;
A2714533A,Education and training (P) ;  Gross operating surplus and gross mixed income: Current prices ;
A2714534C,Education and training (P) ;  Total factor income: Current prices ;
A2714536J,Health care and social assistance (Q) ;  Total compensation of employees: Current prices ;
A2714537K,Health care and social assistance (Q) ;  Gross operating surplus and gross mixed income: Current prices ;
A2714538L,Health care and social assistance (Q) ;  Total factor income: Current prices ;
A2714540X,Arts and recreation services (R) ;  Total compensation of employees: Current prices ;
A2714541A,Arts and recreation services (R) ;  Gross operating surplus and gross mixed income: Current prices ;
A2714542C,Arts and recreation services (R) ;  Total factor income: Current prices ;
A2714544J,Other services (S) ;  Total compensation of employees: Current prices ;
A2714545K,Other services (S) ;  Gross operating surplus and gross mixed income: Current prices ;
A2714546L,Other services (S) ;  Total factor income: Current prices ;
A2335085J,Ownership of dwellings ;  Gross operating surplus and gross mixed income: Current prices ;
A2335503L,Total all industries ;  Total compensation of employees: Current prices ;
A2335087L,Total all industries ;  Gross operating surplus and gross mixed income: Current prices ;
A2335506V,Total all industries ;  Total factor income: Current prices ;
A2335507W,Total all industries ;  Taxes less subsidies on production and imports: Current prices ;
A2335508X,Total all industries ;  Statistical discrepancy (I): Current prices ;
A83748446J,Total all industries ;  GROSS STATE PRODUCT: Current prices ;
A2334382K,General government ;  Final consumption expenditure: Chain Volume Measures - Revisions to Percentage Changes ;
A2334383L,Households ;  Final consumption expenditure: Chain Volume Measures - Revisions to Percentage Changes ;
A2334384R,All sectors ;  Final consumption expenditure: Chain Volume Measures - Revisions to Percentage Changes ;
A2334390K,Private ;  Gross fixed capital formation - Dwellings - Total: Chain Volume Measures - Revisions to Percentage Changes ;
A2334391L,Private ;  Gross fixed capital formation - Ownership transfer costs: Chain Volume Measures - Revisions to Percentage Changes ;
A2334386V,Private ;  Gross fixed capital formation - Non-dwelling construction - Total: Chain Volume Measures - Revisions to Percentage Changes ;
A2334385T,Private ;  Gross fixed capital formation - Machinery and equipment - Total: Chain Volume Measures - Revisions to Percentage Changes ;
A2713869L,Private ;  Gross fixed capital formation - Cultivated biological resources: Chain Volume Measures - Revisions to Percentage Changes ;
A2713903F,Private ;  Gross fixed capital formation - Intellectual property products: Chain Volume Measures - Revisions to Percentage Changes ;
A2334389A,Private ;  Gross fixed capital formation - Total private business investment: Chain Volume Measures - Revisions to Percentage Changes ;
A2334392R,Private ;  Gross fixed capital formation: Chain Volume Measures - Revisions to Percentage Changes ;
A2334393T,Public corporations ;  Gross fixed capital formation: Chain Volume Measures - Revisions to Percentage Changes ;
A2334394V,General government ;  Gross fixed capital formation: Chain Volume Measures - Revisions to Percentage Changes ;
A2334395W,Public ;  Gross fixed capital formation: Chain Volume Measures - Revisions to Percentage Changes ;
A2334396X,All sectors ;  Gross fixed capital formation: Chain Volume Measures - Revisions to Percentage Changes ;
A2334397A,All sectors ;  STATE FINAL DEMAND: Chain Volume Measures - Revisions to Percentage Changes ;
A2334398C,All sectors ;  International trade - exports of goods: Chain Volume Measures - Revisions to Percentage Changes ;
A2334399F,All sectors ;  International trade - imports of goods: Chain Volume Measures - Revisions to Percentage Changes ;
A2334400C,All sectors ;  International trade - exports of services: Chain Volume Measures - Revisions to Percentage Changes ;
A2334401F,All sectors ;  International trade - imports of services: Chain Volume Measures - Revisions to Percentage Changes ;
A2334402J,All sectors ;  GROSS STATE PRODUCT: Chain Volume Measures - Revisions to Percentage Changes ;
A2715301J,"Agriculture, forestry and fishing (A) ;  Total factor income: Current Prices - Revisions ;"
A2715302K,Mining (B) ;  Total factor income: Current Prices - Revisions ;
A2715303L,Manufacturing (C) ;  Total factor income: Current Prices - Revisions ;
A2715304R,"Electricity, gas, water and waste services (D) ;  Total factor income: Current Prices - Revisions ;"
A2715305T,Construction (E) ;  Total factor income: Current Prices - Revisions ;
A2715306V,Wholesale trade (F) ;  Total factor income: Current Prices - Revisions ;
A2715307W,Retail trade (G) ;  Total factor income: Current Prices - Revisions ;
A2715308X,Accommodation and food services (H) ;  Total factor income: Current Prices - Revisions ;
A2715309A,"Transport, postal and warehousing (I) ;  Total factor income: Current Prices - Revisions ;"
A2715310K,Information media and telecommunications (J) ;  Total factor income: Current Prices - Revisions ;
A2715311L,Financial and insurance services (K) ;  Total factor income: Current Prices - Revisions ;
A2715312R,"Rental, hiring and real estate services (L) ;  Total factor income: Current Prices - Revisions ;"
A2715313T,"Professional, scientific and technical services (M) ;  Total factor income: Current Prices - Revisions ;"
A2715314V,Administrative and support services (N) ;  Total factor income: Current Prices - Revisions ;
A2715315W,Public administration and safety (O) ;  Total factor income: Current Prices - Revisions ;
A2715316X,Education and training (P) ;  Total factor income: Current Prices - Revisions ;
A2715317A,Health care and social assistance (Q) ;  Total factor income: Current Prices - Revisions ;
A2715318C,Arts and recreation services (R) ;  Total factor income: Current Prices - Revisions ;
A2715319F,Other services (S) ;  Total factor income: Current Prices - Revisions ;
A2334268F,Ownership of dwellings ;  Gross operating surplus and gross mixed income: Current Prices - Revisions ;
A2334270T,Total all industries ;  Total factor income: Current Prices - Revisions ;
A2715075W,"Agriculture, forestry and fishing (A) ;  Industry gross value added: Chain volume measures ;"
A2715076X,Mining (B) ;  Industry gross value added: Chain volume measures ;
A2715077A,Manufacturing (C) ;  Industry gross value added: Chain volume measures ;
A2715078C,"Electricity, gas, water and waste services (D) ;  Industry gross value added: Chain volume measures ;"
A2715079F,Construction (E) ;  Industry gross value added: Chain volume measures ;
A2715080R,Wholesale trade (F) ;  Industry gross value added: Chain volume measures ;
A2715081T,Retail trade (G) ;  Industry gross value added: Chain volume measures ;
A2715082V,Accommodation and food services (H) ;  Industry gross value added: Chain volume measures ;
A2715083W,"Transport, postal and warehousing (I) ;  Industry gross value added: Chain volume measures ;"
A2715084X,Information media and telecommunications (J) ;  Industry gross value added: Chain volume measures ;
A2715085A,Financial and insurance services (K) ;  Industry gross value added: Chain volume measures ;
A2715086C,"Rental, hiring and real estate services (L) ;  Industry gross value added: Chain volume measures ;"
A2715087F,"Professional, scientific and technical services (M) ;  Industry gross value added: Chain volume measures ;"
A2715088J,Administrative and support services (N) ;  Industry gross value added: Chain volume measures ;
A2715089K,Public administration and safety (O) ;  Industry gross value added: Chain volume measures ;
A2715090V,Education and training (P) ;  Industry gross value added: Chain volume measures ;
A2715091W,Health care and social assistance (Q) ;  Industry gross value added: Chain volume measures ;
A2715092X,Arts and recreation services (R) ;  Industry gross value added: Chain volume measures ;
A2715093A,Other services (S) ;  Industry gross value added: Chain volume measures ;
A2529250J,Ownership of dwellings ;  Industry gross value added: Chain volume measures ;
A2478172C,Total all industries ;  Industry gross value added: Chain volume measures ;
A2478173F,Total all industries ;  Industry gross value added - Taxes less subsidies on products: Chain volume measures ;
A2478174J,Total all industries ;  Industry gross value added - Statistical Discrepancy (P): Chain volume measures ;
A2478175K,Total all industries ;  Gross state product: Chain volume measures ;
A2714970X,"Agriculture, forestry and fishing (A) ;  Industry gross value added: Chain volume measures - Percentage changes ;"
A2714971A,Mining (B) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714972C,Manufacturing (C) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714973F,"Electricity, gas, water and waste services (D) ;  Industry gross value added: Chain volume measures - Percentage changes ;"
A2714974J,Construction (E) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714975K,Wholesale trade (F) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714976L,Retail trade (G) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714977R,Accommodation and food services (H) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714978T,"Transport, postal and warehousing (I) ;  Industry gross value added: Chain volume measures - Percentage changes ;"
A2714979V,Information media and telecommunications (J) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714980C,Financial and insurance services (K) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714981F,"Rental, hiring and real estate services (L) ;  Industry gross value added: Chain volume measures - Percentage changes ;"
A2714982J,"Professional, scientific and technical services (M) ;  Industry gross value added: Chain volume measures - Percentage changes ;"
A2714983K,Administrative and support services (N) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714984L,Public administration and safety (O) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714985R,Education and training (P) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714986T,Health care and social assistance (Q) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714987V,Arts and recreation services (R) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2714988W,Other services (S) ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2529251K,Ownership of dwellings ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2477966L,Total all industries ;  Industry gross value added: Chain volume measures - Percentage changes ;
A2477967R,Total all industries ;  Industry gross value added - Taxes less subsidies on products: Chain volume measures - Percentage changes ;
A2477968T,Total all industries ;  Gross state product: Chain volume measures - Percentage changes ;
A2715643J,"Agriculture, forestry and fishing (A) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;"
A2715644K,Mining (B) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715645L,Manufacturing (C) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715646R,"Electricity, gas, water and waste services (D) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;"
A2715647T,Construction (E) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715648V,Wholesale trade (F) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715649W,Retail trade (G) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715650F,Accommodation and food services (H) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715651J,"Transport, postal and warehousing (I) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;"
A2715652K,Information media and telecommunications (J) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715653L,Financial and insurance services (K) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715654R,"Rental, hiring and real estate services (L) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;"
A2715655T,"Professional, scientific and technical services (M) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;"
A2715656V,Administrative and support services (N) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715657W,Public administration and safety (O) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715658X,Education and training (P) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715659A,Health care and social assistance (Q) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715660K,Arts and recreation services (R) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2715661L,Other services (S) ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2529252L,Ownership of dwellings ;  Industry gross value added: Contributions to Growth  - Chain volume measures ;
A2477987X,Total all industries ;  Industry gross value added - Taxes less subsidies on products: Contributions to Growth  - Chain volume measures ;
A2477988A,Total all industries ;  Industry gross value added - Statistical Discrepancy (P): Contributions to Growth  - Chain volume measures ;
A2477989C,Total all industries ;  Gross state product: Contributions to Growth  - Chain volume measures ;
A2714475R,"Agriculture, forestry and fishing (A) ;  Industry gross value added: Current prices ;"
A2714479X,Mining (B) ;  Industry gross value added: Current prices ;
A2714483R,Manufacturing (C) ;  Industry gross value added: Current prices ;
A2714487X,"Electricity, gas, water and waste services (D) ;  Industry gross value added: Current prices ;"
A2714491R,Construction (E) ;  Industry gross value added: Current prices ;
A2714495X,Wholesale trade (F) ;  Industry gross value added: Current prices ;
A2714499J,Retail trade (G) ;  Industry gross value added: Current prices ;
A2714503L,Accommodation and food services (H) ;  Industry gross value added: Current prices ;
A2714507W,"Transport, postal and warehousing (I) ;  Industry gross value added: Current prices ;"
A2714511L,Information media and telecommunications (J) ;  Industry gross value added: Current prices ;
A2714515W,Financial and insurance services (K) ;  Industry gross value added: Current prices ;
A2714519F,"Rental, hiring and real estate services (L) ;  Industry gross value added: Current prices ;"
A2714523W,"Professional, scientific and technical services (M) ;  Industry gross value added: Current prices ;"
A2714527F,Administrative and support services (N) ;  Industry gross value added: Current prices ;
A2714531W,Public administration and safety (O) ;  Industry gross value added: Current prices ;
A2714535F,Education and training (P) ;  Industry gross value added: Current prices ;
A2714539R,Health care and social assistance (Q) ;  Industry gross value added: Current prices ;
A2714543F,Arts and recreation services (R) ;  Industry gross value added: Current prices ;
A2714547R,Other services (S) ;  Industry gross value added: Current prices ;
A2529285J,Ownership of dwellings ;  Industry gross value added: Current prices ;
A2478754C,Total all industries ;  Industry gross value added: Current prices ;
A2478755F,Total all industries ;  Industry gross value added - Taxes less subsidies on products: Current prices ;
A2478756J,Total all industries ;  Industry gross value added - Statistical Discrepancy (P): Current prices ;
A2478757K,Total all industries ;  Gross state product: Current prices ;
A2714010R,"Agriculture, forestry and fishing (A) ;  Industry gross value added: Current prices - Percentage Changes ;"
A2714011T,Mining (B) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714012V,Manufacturing (C) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714013W,"Electricity, gas, water and waste services (D) ;  Industry gross value added: Current prices - Percentage Changes ;"
A2714014X,Construction (E) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714015A,Wholesale trade (F) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714016C,Retail trade (G) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714017F,Accommodation and food services (H) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714018J,"Transport, postal and warehousing (I) ;  Industry gross value added: Current prices - Percentage Changes ;"
A2714019K,Information media and telecommunications (J) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714020V,Financial and insurance services (K) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714021W,"Rental, hiring and real estate services (L) ;  Industry gross value added: Current prices - Percentage Changes ;"
A2714022X,"Professional, scientific and technical services (M) ;  Industry gross value added: Current prices - Percentage Changes ;"
A2714023A,Administrative and support services (N) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714024C,Public administration and safety (O) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714025F,Education and training (P) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714026J,Health care and social assistance (Q) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714027K,Arts and recreation services (R) ;  Industry gross value added: Current prices - Percentage Changes ;
A2714028L,Other services (S) ;  Industry gross value added: Current prices - Percentage Changes ;
A2529286K,Ownership of dwellings ;  Industry gross value added: Current prices - Percentage Changes ;
A2478541X,Total all industries ;  Industry gross value added: Current prices - Percentage Changes ;
A2478542A,Total all industries ;  Industry gross value added - Taxes less subsidies on products: Current prices - Percentage Changes ;
A2478543C,Total all industries ;  Gross state product: Current prices - Percentage Changes ;
A2715837F,"Agriculture, forestry and fishing (A) ;  Industry gross value added - Share of Australia: Ratio ;"
A2715838J,Mining (B) ;  Industry gross value added - Share of Australia: Ratio ;
A2715839K,Manufacturing (C) ;  Industry gross value added - Share of Australia: Ratio ;
A2715840V,"Electricity, gas, water and waste services (D) ;  Industry gross value added - Share of Australia: Ratio ;"
A2715841W,Construction (E) ;  Industry gross value added - Share of Australia: Ratio ;
A2715842X,Wholesale trade (F) ;  Industry gross value added - Share of Australia: Ratio ;
A2715843A,Retail trade (G) ;  Industry gross value added - Share of Australia: Ratio ;
A2715844C,Accommodation and food services (H) ;  Industry gross value added - Share of Australia: Ratio ;
A2715845F,"Transport, postal and warehousing (I) ;  Industry gross value added - Share of Australia: Ratio ;"
A2715846J,Information media and telecommunications (J) ;  Industry gross value added - Share of Australia: Ratio ;
A2715847K,Financial and insurance services (K) ;  Industry gross value added - Share of Australia: Ratio ;
A2715848L,"Rental, hiring and real estate services (L) ;  Industry gross value added - Share of Australia: Ratio ;"
A2715849R,"Professional, scientific and technical services (M) ;  Industry gross value added - Share of Australia: Ratio ;"
A2715850X,Administrative and support services (N) ;  Industry gross value added - Share of Australia: Ratio ;
A2715851A,Public administration and safety (O) ;  Industry gross value added - Share of Australia: Ratio ;
A2715852C,Education and training (P) ;  Industry gross value added - Share of Australia: Ratio ;
A2715853F,Health care and social assistance (Q) ;  Industry gross value added - Share of Australia: Ratio ;
A2715942J,Arts and recreation services (R) ;  Industry gross value added - Share of Australia: Ratio ;
A2715951K,Other services (S) ;  Industry gross value added - Share of Australia: Ratio ;
A2529287L,Ownership of dwellings ;  Industry gross value added - Share of Australia: Ratio ;
A2478563L,Total all industries ;  Industry gross value added - Share - Taxes less subsidies on products: Ratio ;
A2478565T,Total all industries ;  Industry gross value added - Share - Gross state product: Ratio ;
A2714799K,"Agriculture, forestry and fishing (A) ;  Industry gross value added: Chain Volume Measures - Revisions to Percentage Changes ;"
A2714800J,Mining (B) ;  Industry gross value added: Chain Volume Measures - Revisions to Percentage Changes ;
A2714801K,Manufacturing (C) ;  Industry gross value added: Chain Volume Measures - Revisions to Percentage Changes ;
A2714802L,"Electricity, gas, water and waste services (D) ;  Industry gross value added: Chain Volume Measures - Revisions to Percentage Changes ;"
A2714803R,Construction (E) ;  Industry gross value added: Chain Volume Measures - Revisions to Percentage Changes ;
A2714804T,Wholesale trade (F) ;  Industry gross value added: Chain Volume Measures - Revisions to Percentage Changes ;
